Division,Gender,Sport,Year,UNITID,Champion,INSTNM,Champion_NORM,INSTNM_NORM,type_of_match
D2,Men,Tennis,2007,132657,Lynn,Lynn University,lynn,lynn university,fuzzy
D2,Men,Tennis,2006,141264,Valdosta State,Valdosta State University,valdosta state,valdosta state university,fuzzy
D2,Women,Cross Country,2023,170082,Grand Valley State,Grand Valley State University,grand valley state,grand valley state university,fuzzy
D2,Women,Cross Country,2022,126182,Adams State,Adams State University,adams state,adams state university,fuzzy
D2,Women,Cross Country,2021,126182,Adams State,Adams State University,adams state,adams state university,fuzzy
D2,Women,Cross Country,2019,126182,Adams State,Adams State University,adams state,adams state university,fuzzy
D2,Women,Cross Country,2018,170082,Grand Valley State,Grand Valley State University,grand valley state,grand valley state university,fuzzy
D2,Women,Cross Country,2017,126182,Adams State,Adams State University,adams state,adams state university,fuzzy
D2,Women,Cross Country,2016,170082,Grand Valley State,Grand Valley State University,grand valley state,grand valley state university,fuzzy
D2,Women,Cross Country,2015,126182,Adams State,Adams State University,adams state,adams state university,fuzzy
D2,Women,Cross Country,2014,170082,Grand Valley State,Grand Valley State University,grand valley state,grand valley state university,fuzzy
D2,Women,Cross Country,2013,170082,Grand Valley State,Grand Valley State University,grand valley state,grand valley state university,fuzzy
D2,Women,Cross Country,2012,170082,Grand Valley State,Grand Valley State University,grand valley state,grand valley state university,fuzzy
D2,Women,Cross Country,2010,170082,Grand Valley State,Grand Valley State University,grand valley state,grand valley state university,fuzzy
D2,Women,Cross Country,2009,126182,Adams State,Adams State University,adams state,adams state university,fuzzy
D2,Women,Cross Country,2008,126182,Adams State,Adams State University,adams state,adams state university,fuzzy
D2,Women,Cross Country,2007,126182,Adams State,Adams State University,adams state,adams state university,fuzzy
D2,Women,Cross Country,2006,126182,Adams State,Adams State University,adams state,adams state university,fuzzy
D2,Women,Cross Country,2005,126182,Adams State,Adams State University,adams state,adams state university,fuzzy
D2,Women,Cross Country,2004,126182,Adams State,Adams State University,adams state,adams state university,fuzzy
D1,Men,Outdoor Track & Field,2023,134130,Florida,University of Florida,university of florida,university of florida,exact
D1,Men,Outdoor Track & Field,2022,134130,Florida,University of Florida,university of florida,university of florida,exact
D1,Men,Outdoor Track & Field,2021,159391,LSU,Louisiana State University and Agricultural & Mechanical College,louisiana state university and agricultural mechanical college,louisiana state university and agricultural  mechanical college,fuzzy
D1,Men,Outdoor Track & Field,2019,229115,Texas Tech,Texas Tech University,texas tech,texas tech university,fuzzy
D1,Men,Outdoor Track & Field,2018,139959,Georgia,University of Georgia,university of georgia,university of georgia,exact
D1,Men,Outdoor Track & Field,2017,134130,Florida,University of Florida,university of florida,university of florida,exact
D1,Men,Outdoor Track & Field,2016,134130,Florida,University of Florida,university of florida,university of florida,exact
D1,Men,Outdoor Track & Field,2015,209551,Oregon,University of Oregon,university of oregon,university of oregon,exact
D1,Men,Outdoor Track & Field,2014,209551,Oregon,University of Oregon,university of oregon,university of oregon,exact
D1,Men,Outdoor Track & Field,2012,134130,Florida,University of Florida,university of florida,university of florida,exact
D1,Men,Outdoor Track & Field,2011,228723,Texas A&M,Texas A&M University-College Station,texas am university college station,texas am university college station,exact
D1,Men,Outdoor Track & Field,2010,228723,Texas A&M,Texas A&M University-College Station,texas am university college station,texas am university college station,exact
D1,Men,Outdoor Track & Field,2009,228723,Texas A&M,Texas A&M University-College Station,texas am university college station,texas am university college station,exact
D1,Men,Outdoor Track & Field,2008,134097,Florida State,Florida State University,florida state university,florida state university,exact
D1,Men,Outdoor Track & Field,2007,134097,&Florida State,Florida State University,florida state university,florida state university,exact
D1,Men,Outdoor Track & Field,2006,134097,Florida State,Florida State University,florida state university,florida state university,exact
D1,Men,Outdoor Track & Field,2005,106245,&Arkansas,University of Arkansas at Little Rock,arkansas,university of arkansas at little rock,fuzzy
D1,Men,Outdoor Track & Field,2004,106245,&Arkansas,University of Arkansas at Little Rock,arkansas,university of arkansas at little rock,fuzzy
D2,Men,Football,2023,107044,Harding,Harding University,harding,harding university,fuzzy
D2,Men,Football,2022,169910,Ferris State,Ferris State University,ferris state,ferris state university,fuzzy
D2,Men,Football,2021,169910,Ferris State,Ferris State University,ferris state,ferris state university,fuzzy
D2,Men,Football,2019,138354,West Florida,University of West Florida,university of west florida,university of west florida,exact
D2,Men,Football,2018,141264,Valdosta State,Valdosta State University,valdosta state,valdosta state university,fuzzy
D2,Men,Football,2016,178624,Northwest Missouri State,Northwest Missouri State University,northwest missouri state,northwest missouri state university,fuzzy
D2,Men,Football,2015,178624,Northwest Missouri State,Northwest Missouri State University,northwest missouri state,northwest missouri state university,fuzzy
D2,Men,Football,2013,178624,Northwest Missouri State,Northwest Missouri State University,northwest missouri state,northwest missouri state university,fuzzy
D2,Men,Football,2012,141264,Valdosta State,Valdosta State University,valdosta state,valdosta state university,fuzzy
D2,Men,Football,2011,155681,Pittsburg State,Pittsburg State University,pittsburg state,pittsburg state university,fuzzy
D2,Men,Football,2010,174233,Minnesota-Duluth,University of Minnesota-Duluth,minnesota duluth,university of minnesota duluth,fuzzy
D2,Men,Football,2009,178624,Northwest Missouri State,Northwest Missouri State University,northwest missouri state,northwest missouri state university,fuzzy
D2,Men,Football,2008,174233,Minnesota-Duluth,University of Minnesota-Duluth,minnesota duluth,university of minnesota duluth,fuzzy
D2,Men,Football,2007,141264,Valdosta State,Valdosta State University,valdosta state,valdosta state university,fuzzy
D2,Men,Football,2006,170082,Grand Valley State,Grand Valley State University,grand valley state,grand valley state university,fuzzy
D2,Men,Football,2005,170082,Grand Valley State,Grand Valley State University,grand valley state,grand valley state university,fuzzy
D2,Men,Football,2004,141264,Valdosta State,Valdosta State University,valdosta state,valdosta state university,fuzzy
D2,Men,Cross Country,2023,199962,Wingate,Wingate University,wingate,wingate university,fuzzy
D2,Men,Cross Country,2021,170082,Grand Valley State,Grand Valley State University,grand valley state,grand valley state university,fuzzy
D2,Men,Cross Country,2018,170082,Grand Valley State,Grand Valley State University,grand valley state,grand valley state university,fuzzy
D2,Men,Cross Country,2017,126182,Adams State,Adams State University,adams state,adams state university,fuzzy
D2,Men,Cross Country,2016,126182,Adams State,Adams State University,adams state,adams state university,fuzzy
D2,Men,Cross Country,2014,126182,Adams State,Adams State University,adams state,adams state university,fuzzy
D2,Men,Cross Country,2013,126182,Adams State,Adams State University,adams state,adams state university,fuzzy
D2,Men,Cross Country,2012,126182,Adams State,Adams State University,adams state,adams state university,fuzzy
D2,Men,Cross Country,2011,133508,Western State,Florida SouthWestern State College,western state,florida southwestern state college,fuzzy
D2,Men,Cross Country,2010,126182,Adams State,Adams State University,adams state,adams state university,fuzzy
D2,Men,Cross Country,2009,126182,Adams State,Adams State University,adams state,adams state university,fuzzy
D2,Men,Cross Country,2008,126182,Adams State,Adams State University,adams state,adams state university,fuzzy
D2,Men,Cross Country,2007,222178,Abilene Christian,Abilene Christian University,abilene christian,abilene christian university,fuzzy
D2,Men,Cross Country,2006,222178,Abilene Christian,Abilene Christian University,abilene christian,abilene christian university,fuzzy
D2,Men,Cross Country,2005,133508,Western State,Florida SouthWestern State College,western state,florida southwestern state college,fuzzy
D2,Men,Cross Country,2004,133508,Western State,Florida SouthWestern State College,western state,florida southwestern state college,fuzzy
D1,Men,Golf,2023,134130,Florida,University of Florida,university of florida,university of florida,exact
D1,Men,Golf,2022,228778,Texas,The University of Texas at Austin,university of texas at austin,university of texas at austin,exact
D1,Men,Golf,2021,121150,Pepperdine,Pepperdine University,pepperdine,pepperdine university,fuzzy
D1,Men,Golf,2019,243744,Stanford,Stanford University,stanford,stanford university,fuzzy
D1,Men,Golf,2018,207388,Oklahoma State,Oklahoma State University-Main Campus,oklahoma state university main campus,oklahoma state university main campus,exact
D1,Men,Golf,2017,207500,Oklahoma,University of Oklahoma-Norman Campus,university of oklahoma norman campus,university of oklahoma norman campus,exact
D1,Men,Golf,2016,209551,Oregon,University of Oregon,university of oregon,university of oregon,exact
D1,Men,Golf,2015,159391,LSU,Louisiana State University and Agricultural & Mechanical College,louisiana state university and agricultural mechanical college,louisiana state university and agricultural  mechanical college,fuzzy
D1,Men,Golf,2014,100751,Alabama,The University of Alabama,university of alabama,university of alabama,exact
D1,Men,Golf,2013,100751,Alabama,The University of Alabama,university of alabama,university of alabama,exact
D1,Men,Golf,2012,228778,Texas,The University of Texas at Austin,university of texas at austin,university of texas at austin,exact
D1,Men,Golf,2009,228723,Texas A&M,Texas A&M University-College Station,texas am university college station,texas am university college station,exact
D1,Men,Golf,2008,110662,UCLA,University of California-Los Angeles,university of california los angeles,university of california los angeles,exact
D1,Men,Golf,2007,243744,Stanford,Stanford University,stanford,stanford university,fuzzy
D1,Men,Golf,2006,207388,Oklahoma State,Oklahoma State University-Main Campus,oklahoma state university main campus,oklahoma state university main campus,exact
D1,Men,Golf,2005,139959,Georgia,University of Georgia,university of georgia,university of georgia,exact
D1,Men,Golf,2004,110635,California,University of California-Berkeley,university of california berkeley,university of california berkeley,exact
NC,Men,Volleyball,2023,110662,UCLA,University of California-Los Angeles,university of california los angeles,university of california los angeles,exact
NC,Men,Volleyball,2022,141565,Hawaii,University of Hawaii at Hilo,hawaii,university of hawaii at hilo,fuzzy
NC,Men,Volleyball,2021,141565,Hawaii,University of Hawaii at Hilo,hawaii,university of hawaii at hilo,fuzzy
NC,Men,Volleyball,2017,204796,Ohio State,Ohio State University-Main Campus,ohio state university main campus,ohio state university main campus,exact
NC,Men,Volleyball,2016,204796,Ohio State,Ohio State University-Main Campus,ohio state university main campus,ohio state university main campus,exact
NC,Men,Volleyball,2011,204796,Ohio State,Ohio State University-Main Campus,ohio state university main campus,ohio state university main campus,exact
NC,Men,Volleyball,2010,243744,Stanford,Stanford University,stanford,stanford university,fuzzy
NC,Men,Volleyball,2008,214777,Penn State,Pennsylvania State University-Main Campus,pennsylvania state university main campus,pennsylvania state university main campus,exact
NC,Men,Volleyball,2006,110662,UCLA,University of California-Los Angeles,university of california los angeles,university of california los angeles,exact
NC,Men,Volleyball,2005,121150,Pepperdine,Pepperdine University,pepperdine,pepperdine university,fuzzy
NC,Men,Volleyball,2004,230038,BYU,Brigham Young University,brigham young university,brigham young university,exact
D3,Women,Lacrosse,2023,119058,Middlebury,Middlebury Institute of International Studies at Monterey,middlebury,middlebury institute of international studies at monterey,fuzzy
D3,Women,Lacrosse,2022,119058,Middlebury,Middlebury Institute of International Studies at Monterey,middlebury,middlebury institute of international studies at monterey,fuzzy
D3,Women,Lacrosse,2021,163851,Salisbury,Salisbury University,salisbury,salisbury university,fuzzy
D3,Women,Lacrosse,2019,119058,Middlebury,Middlebury Institute of International Studies at Monterey,middlebury,middlebury institute of international studies at monterey,fuzzy
D3,Women,Lacrosse,2018,212674,Gettysburg,Gettysburg College,gettysburg,gettysburg college,fuzzy
D3,Women,Lacrosse,2017,212674,Gettysburg,Gettysburg College,gettysburg,gettysburg college,fuzzy
D3,Women,Lacrosse,2016,119058,Middlebury,Middlebury Institute of International Studies at Monterey,middlebury,middlebury institute of international studies at monterey,fuzzy
D3,Women,Lacrosse,2015,196149,SUNY Cortland,State University of New York at Cortland,suny cortland,state university of new york at cortland,alias
D3,Women,Lacrosse,2014,163851,Salisbury,Salisbury University,salisbury,salisbury university,fuzzy
D3,Women,Lacrosse,2013,163851,Salisbury,Salisbury University,salisbury,salisbury university,fuzzy
D3,Women,Lacrosse,2011,212674,Gettysburg,Gettysburg College,gettysburg,gettysburg college,fuzzy
D3,Women,Lacrosse,2010,163851,Salisbury,Salisbury University,salisbury,salisbury university,fuzzy
D3,Women,Lacrosse,2008,191515,Hamilton,Hamilton College,hamilton,hamilton college,fuzzy
D3,Women,Lacrosse,2006,187134,TCNJ,The College of New Jersey,tcnj,college of new jersey,alias
D3,Women,Lacrosse,2005,187134,TCNJ,The College of New Jersey,tcnj,college of new jersey,alias
D3,Women,Lacrosse,2004,119058,Middlebury,Middlebury Institute of International Studies at Monterey,middlebury,middlebury institute of international studies at monterey,fuzzy
D3,Women,Swimming & Diving,2023,202523,Denison,Denison University,denison,denison university,fuzzy
D3,Women,Swimming & Diving,2022,203535,Kenyon,Kenyon College,kenyon,kenyon college,alias
D3,Women,Swimming & Diving,2019,139658,Emory,Emory University,emory,emory university,fuzzy
D3,Women,Swimming & Diving,2018,139658,Emory,Emory University,emory,emory university,fuzzy
D3,Women,Swimming & Diving,2017,139658,Emory,Emory University,emory,emory university,fuzzy
D3,Women,Swimming & Diving,2016,139658,Emory,Emory University,emory,emory university,fuzzy
D3,Women,Swimming & Diving,2015,139658,Emory,Emory University,emory,emory university,fuzzy
D3,Women,Swimming & Diving,2014,139658,Emory,Emory University,emory,emory university,fuzzy
D3,Women,Swimming & Diving,2013,139658,Emory,Emory University,emory,emory university,fuzzy
D3,Women,Swimming & Diving,2012,139658,Emory,Emory University,emory,emory university,fuzzy
D3,Women,Swimming & Diving,2011,139658,Emory,Emory University,emory,emory university,fuzzy
D3,Women,Swimming & Diving,2010,139658,Emory,Emory University,emory,emory university,fuzzy
D3,Women,Swimming & Diving,2009,203535,Kenyon,Kenyon College,kenyon,kenyon college,alias
D3,Women,Swimming & Diving,2008,203535,Kenyon,Kenyon College,kenyon,kenyon college,alias
D3,Women,Swimming & Diving,2007,203535,Kenyon,Kenyon College,kenyon,kenyon college,alias
D3,Women,Swimming & Diving,2006,139658,Emory,Emory University,emory,emory university,fuzzy
D3,Women,Swimming & Diving,2005,139658,Emory,Emory University,emory,emory university,fuzzy
D3,Women,Swimming & Diving,2004,203535,Kenyon,Kenyon College,kenyon,kenyon college,alias
D3,Men,Lacrosse,2023,163851,Salisbury,Salisbury University,salisbury,salisbury university,fuzzy
D1,Men,Swimming & Diving,2023,110635,California,University of California-Berkeley,university of california berkeley,university of california berkeley,exact
D1,Men,Swimming & Diving,2022,110635,California,University of California-Berkeley,university of california berkeley,university of california berkeley,exact
D1,Men,Swimming & Diving,2021,228778,Texas,The University of Texas at Austin,university of texas at austin,university of texas at austin,exact
D1,Men,Swimming & Diving,2019,110635,California,University of California-Berkeley,university of california berkeley,university of california berkeley,exact
D1,Men,Swimming & Diving,2018,228778,Texas,The University of Texas at Austin,university of texas at austin,university of texas at austin,exact
D1,Men,Swimming & Diving,2017,228778,Texas,The University of Texas at Austin,university of texas at austin,university of texas at austin,exact
D1,Men,Swimming & Diving,2016,228778,Texas,The University of Texas at Austin,university of texas at austin,university of texas at austin,exact
D1,Men,Swimming & Diving,2015,228778,Texas,The University of Texas at Austin,university of texas at austin,university of texas at austin,exact
D1,Men,Swimming & Diving,2014,110635,California,University of California-Berkeley,university of california berkeley,university of california berkeley,exact
D1,Men,Swimming & Diving,2013,170976,Michigan,University of Michigan-Ann Arbor,university of michigan ann arbor,university of michigan ann arbor,exact
D1,Men,Swimming & Diving,2012,110635,California,University of California-Berkeley,university of california berkeley,university of california berkeley,exact
D1,Men,Swimming & Diving,2011,110635,California,University of California-Berkeley,university of california berkeley,university of california berkeley,exact
D1,Men,Swimming & Diving,2010,228778,Texas,The University of Texas at Austin,university of texas at austin,university of texas at austin,exact
D1,Men,Swimming & Diving,2009,100858,Auburn,Auburn University,auburn university,auburn university,exact
D1,Men,Swimming & Diving,2008,104179,Arizona,University of Arizona,university of arizona,university of arizona,exact
D1,Men,Swimming & Diving,2007,100858,Auburn,Auburn University,auburn university,auburn university,exact
D1,Men,Swimming & Diving,2006,100858,Auburn,Auburn University,auburn university,auburn university,exact
D1,Men,Swimming & Diving,2005,100858,Auburn,Auburn University,auburn university,auburn university,exact
D1,Men,Swimming & Diving,2004,100858,Auburn,Auburn University,auburn university,auburn university,exact
D1,Women,Tennis,2023,199120,North Carolina,University of North Carolina at Chapel Hill,university of north carolina at chapel hill,university of north carolina at chapel hill,exact
D1,Women,Tennis,2022,228778,Texas,The University of Texas at Austin,university of texas at austin,university of texas at austin,exact
D1,Women,Tennis,2021,228778,Texas,The University of Texas at Austin,university of texas at austin,university of texas at austin,exact
D1,Women,Tennis,2019,243744,Stanford,Stanford University,stanford,stanford university,fuzzy
D1,Women,Tennis,2018,243744,Stanford,Stanford University,stanford,stanford university,fuzzy
D1,Women,Tennis,2017,134130,Florida,University of Florida,university of florida,university of florida,exact
D1,Women,Tennis,2016,243744,Stanford,Stanford University,stanford,stanford university,fuzzy
D1,Women,Tennis,2015,221999,Vanderbilt,Vanderbilt University,vanderbilt,vanderbilt university,fuzzy
D1,Women,Tennis,2014,110662,UCLA,University of California-Los Angeles,university of california los angeles,university of california los angeles,exact
D1,Women,Tennis,2013,243744,Stanford,Stanford University,stanford,stanford university,fuzzy
D1,Women,Tennis,2012,134130,Florida,University of Florida,university of florida,university of florida,exact
D1,Women,Tennis,2011,134130,Florida,University of Florida,university of florida,university of florida,exact
D1,Women,Tennis,2010,243744,Stanford,Stanford University,stanford,stanford university,fuzzy
D1,Women,Tennis,2009,198419,Duke,Duke University,duke,duke university,fuzzy
D1,Women,Tennis,2008,110662,UCLA,University of California-Los Angeles,university of california los angeles,university of california los angeles,exact
D1,Women,Tennis,2007,139755,Georgia Tech,Georgia Institute of Technology-Main Campus,georgia institute of technology main campus,georgia institute of technology main campus,exact
D1,Women,Tennis,2006,243744,Stanford,Stanford University,stanford,stanford university,fuzzy
D1,Women,Tennis,2005,243744,Stanford,Stanford University,stanford,stanford university,fuzzy
D1,Women,Tennis,2004,243744,Stanford,Stanford University,stanford,stanford university,fuzzy
D1,Women,Basketball,2023,159391,LSU,Louisiana State University and Agricultural & Mechanical College,louisiana state university and agricultural mechanical college,louisiana state university and agricultural  mechanical college,fuzzy
D1,Women,Basketball,2022,218663,South Carolina,University of South Carolina-Columbia,university of south carolina columbia,university of south carolina columbia,exact
D1,Women,Basketball,2021,243744,Stanford,Stanford University,stanford,stanford university,fuzzy
D1,Women,Basketball,2019,223232,Baylor,Baylor University,baylor,baylor university,fuzzy
D1,Women,Basketball,2018,152080,Notre Dame,University of Notre Dame,university of notre dame,university of notre dame,exact
D1,Women,Basketball,2017,218663,South Carolina,University of South Carolina-Columbia,university of south carolina columbia,university of south carolina columbia,exact
D1,Women,Basketball,2016,129020,Connecticut,University of Connecticut,university of connecticut,university of connecticut,exact
D1,Women,Basketball,2015,129020,Connecticut,University of Connecticut,university of connecticut,university of connecticut,exact
D1,Women,Basketball,2014,129020,Connecticut,University of Connecticut,university of connecticut,university of connecticut,exact
D1,Women,Basketball,2013,129020,Connecticut,University of Connecticut,university of connecticut,university of connecticut,exact
D1,Women,Basketball,2012,223232,Baylor,Baylor University,baylor,baylor university,fuzzy
D1,Women,Basketball,2011,228723,Texas A&M,Texas A&M University-College Station,texas am university college station,texas am university college station,exact
D1,Women,Basketball,2010,129020,Connecticut,University of Connecticut,university of connecticut,university of connecticut,exact
D1,Women,Basketball,2009,129020,Connecticut,University of Connecticut,university of connecticut,university of connecticut,exact
D1,Women,Basketball,2008,221759,Tennessee,The University of Tennessee-Knoxville,university of tennessee knoxville,university of tennessee knoxville,exact
D1,Women,Basketball,2007,221759,Tennessee,The University of Tennessee-Knoxville,university of tennessee knoxville,university of tennessee knoxville,exact
D1,Women,Basketball,2006,163286,Maryland,University of Maryland-College Park,university of maryland college park,university of maryland college park,exact
D1,Women,Basketball,2005,223232,Baylor,Baylor University,baylor,baylor university,fuzzy
D1,Women,Basketball,2004,129020,Connecticut,University of Connecticut,university of connecticut,university of connecticut,exact
D3,Women,Soccer,2022,162928,Johns Hopkins,Johns Hopkins University,johns hopkins,johns hopkins university,alias
D3,Women,Soccer,2021,231712,Christopher Newport,Christopher Newport University,christopher newport,christopher newport university,fuzzy
D3,Women,Soccer,2019,213996,Messiah,Messiah University,messiah,messiah university,fuzzy
D3,Women,Soccer,2018,168342,Williams,Williams College,williams college,williams college,exact
D3,Women,Soccer,2017,168342,Williams,Williams College,williams college,williams college,exact
D3,Women,Soccer,2015,168342,Williams,Williams College,williams college,williams college,exact
D3,Women,Soccer,2014,232609,*Lynchburg,University of Lynchburg,lynchburg,university of lynchburg,alias
D3,Women,Soccer,2013,191630,William Smith,Hobart William Smith Colleges,william smith,hobart william smith colleges,fuzzy
D3,Women,Soccer,2012,213996,Messiah,Messiah University,messiah,messiah university,fuzzy
D3,Women,Soccer,2011,213996,Messiah,Messiah University,messiah,messiah university,fuzzy
D3,Women,Soccer,2010,225247,Hardin-Simmons,Hardin-Simmons University,hardin simmons,hardin simmons university,fuzzy
D3,Women,Soccer,2009,213996,Messiah,Messiah University,messiah,messiah university,fuzzy
D3,Women,Soccer,2008,213996,Messiah,Messiah University,messiah,messiah university,fuzzy
D3,Women,Soccer,2005,213996,Messiah,Messiah University,messiah,messiah university,fuzzy
D2,Women,Golf,2023,224226,DBU,Dallas Baptist University,dbu,dallas baptist university,alias
D2,Women,Golf,2022,202763,Findlay,The University of Findlay,findlay,university of findlay,fuzzy
D2,Women,Golf,2021,224226,DBU,Dallas Baptist University,dbu,dallas baptist university,alias
D2,Women,Golf,2019,133881,Florida Tech,Florida Institute of Technology,florida tech,florida institute of technology,alias
D2,Women,Golf,2018,151111,Indianapolis,Indiana University-Indianapolis,indianapolis,indiana university indianapolis,fuzzy
D2,Women,Golf,2017,132471,Barry,Barry University,barry,barry university,fuzzy
D2,Women,Golf,2016,136950,Rollins,Rollins College,rollins,rollins college,alias
D2,Women,Golf,2015,151111,Indianapolis,Indiana University-Indianapolis,indianapolis,indiana university indianapolis,fuzzy
D2,Women,Golf,2014,132657,Lynn,Lynn University,lynn,lynn university,fuzzy
D2,Women,Golf,2013,132657,Lynn,Lynn University,lynn,lynn university,fuzzy
D2,Women,Golf,2012,136215,Nova Southeastern,Nova Southeastern University,nova southeastern,nova southeastern university,fuzzy
D2,Women,Golf,2011,136215,Nova Southeastern,Nova Southeastern University,nova southeastern,nova southeastern university,fuzzy
D2,Women,Golf,2010,136215,Nova Southeastern,Nova Southeastern University,nova southeastern,nova southeastern university,fuzzy
D2,Women,Golf,2009,136215,Nova Southeastern,Nova Southeastern University,nova southeastern,nova southeastern university,fuzzy
D2,Women,Golf,2008,136950,Rollins,Rollins College,rollins,rollins college,alias
D2,Women,Golf,2007,134079,Florida Southern,Florida Southern College,florida southern,florida southern college,fuzzy
D2,Women,Golf,2006,136950,*Rollins,Rollins College,rollins,rollins college,alias
D2,Women,Golf,2005,136950,Rollins,Rollins College,rollins,rollins college,alias
D2,Women,Golf,2004,136950,Rollins,Rollins College,rollins,rollins college,alias
D1,Men,Cross Country,2023,207388,Oklahoma State,Oklahoma State University-Main Campus,oklahoma state university main campus,oklahoma state university main campus,exact
D1,Men,Cross Country,2022,105330,Northern Arizona,Northern Arizona University,northern arizona,northern arizona university,fuzzy
D1,Men,Cross Country,2021,105330,Northern Arizona,Northern Arizona University,northern arizona,northern arizona university,fuzzy
D1,Men,Cross Country,2020,105330,Northern Arizona,Northern Arizona University,northern arizona,northern arizona university,fuzzy
D1,Men,Cross Country,2019,230038,BYU,Brigham Young University,brigham young university,brigham young university,exact
D1,Men,Cross Country,2018,105330,Northern Arizona,Northern Arizona University,northern arizona,northern arizona university,fuzzy
D1,Men,Cross Country,2017,105330,Northern Arizona,Northern Arizona University,northern arizona,northern arizona university,fuzzy
D1,Men,Cross Country,2016,105330,Northern Arizona,Northern Arizona University,northern arizona,northern arizona university,fuzzy
D1,Men,Cross Country,2015,196413,Syracuse,Syracuse University,syracuse university,syracuse university,exact
D1,Men,Cross Country,2014,126580,Colorado,University of Colorado Colorado Springs,colorado,university of colorado colorado springs,fuzzy
D1,Men,Cross Country,2013,126580,Colorado,University of Colorado Colorado Springs,colorado,university of colorado colorado springs,fuzzy
D1,Men,Cross Country,2012,207388,Oklahoma State,Oklahoma State University-Main Campus,oklahoma state university main campus,oklahoma state university main campus,exact
D1,Men,Cross Country,2011,238616,Wisconsin,Concordia University-Wisconsin,wisconsin,concordia university wisconsin,fuzzy
D1,Men,Cross Country,2010,207388,Oklahoma State,Oklahoma State University-Main Campus,oklahoma state university main campus,oklahoma state university main campus,exact
D1,Men,Cross Country,2009,207388,Oklahoma State,Oklahoma State University-Main Campus,oklahoma state university main campus,oklahoma state university main campus,exact
D1,Men,Cross Country,2008,209551,Oregon,University of Oregon,university of oregon,university of oregon,exact
D1,Men,Cross Country,2007,209551,Oregon,University of Oregon,university of oregon,university of oregon,exact
D1,Men,Cross Country,2006,126580,Colorado,University of Colorado Colorado Springs,colorado,university of colorado colorado springs,fuzzy
D1,Men,Cross Country,2005,238616,Wisconsin,Concordia University-Wisconsin,wisconsin,concordia university wisconsin,fuzzy
D1,Men,Cross Country,2004,126580,Colorado,University of Colorado Colorado Springs,colorado,university of colorado colorado springs,fuzzy
D2,Men,Soccer,2023,182795,Franklin Pierce,Franklin Pierce University,franklin pierce,franklin pierce university,fuzzy
D2,Men,Soccer,2022,182795,Franklin Pierce,Franklin Pierce University,franklin pierce,franklin pierce university,fuzzy
D2,Men,Soccer,2021,110592,Cal State LA,California State University-Los Angeles,cal state la,california state university los angeles,alias
D2,Men,Soccer,2018,132471,Barry,Barry University,barry,barry university,fuzzy
D2,Men,Soccer,2016,199962,Wingate,Wingate University,wingate,wingate university,fuzzy
D2,Men,Soccer,2015,199306,Pfeiffer,Pfeiffer University,pfeiffer,pfeiffer university,fuzzy
D2,Men,Soccer,2014,132657,Lynn,Lynn University,lynn,lynn university,fuzzy
D2,Men,Soccer,2012,132657,Lynn,Lynn University,lynn,lynn university,fuzzy
D2,Men,Soccer,2011,127185,Fort Lewis,Fort Lewis College,fort lewis,fort lewis college,fuzzy
D2,Men,Soccer,2010,157447,Northern Kentucky,Northern Kentucky University,northern kentucky,northern kentucky university,fuzzy
D2,Men,Soccer,2009,127185,Fort Lewis,Fort Lewis College,fort lewis,fort lewis college,fuzzy
D2,Men,Soccer,2007,182795,Franklin Pierce,Franklin Pierce University,franklin pierce,franklin pierce university,fuzzy
D2,Men,Soccer,2005,127185,Fort Lewis,Fort Lewis College,fort lewis,fort lewis college,fuzzy
D2,Men,Soccer,2004,234915,Seattle,City University of Seattle,seattle,city university of seattle,fuzzy
D3,Men,Wrestling,2023,173045,Augsburg,Augsburg University,augsburg,augsburg university,fuzzy
D3,Men,Wrestling,2022,154527,Wartburg,Wartburg College,wartburg,wartburg college,fuzzy
D3,Men,Wrestling,2019,173045,Augsburg,Augsburg University,augsburg,augsburg university,fuzzy
D3,Men,Wrestling,2018,154527,Wartburg,Wartburg College,wartburg,wartburg college,fuzzy
D3,Men,Wrestling,2017,154527,Wartburg,Wartburg College,wartburg,wartburg college,fuzzy
D3,Men,Wrestling,2016,154527,Wartburg,Wartburg College,wartburg,wartburg college,fuzzy
D3,Men,Wrestling,2015,173045,Augsburg,Augsburg University,augsburg,augsburg university,fuzzy
D3,Men,Wrestling,2014,154527,Wartburg,Wartburg College,wartburg,wartburg college,fuzzy
D3,Men,Wrestling,2013,154527,Wartburg,Wartburg College,wartburg,wartburg college,fuzzy
D3,Men,Wrestling,2012,154527,Wartburg,Wartburg College,wartburg,wartburg college,fuzzy
D3,Men,Wrestling,2011,154527,Wartburg,Wartburg College,wartburg,wartburg college,fuzzy
D3,Men,Wrestling,2010,173045,Augsburg,Augsburg University,augsburg,augsburg university,fuzzy
D3,Men,Wrestling,2009,154527,Wartburg,Wartburg College,wartburg,wartburg college,fuzzy
D3,Men,Wrestling,2008,154527,Wartburg,Wartburg College,wartburg,wartburg college,fuzzy
D3,Men,Wrestling,2007,173045,Augsburg,Augsburg University,augsburg,augsburg university,fuzzy
D3,Men,Wrestling,2006,154527,Wartburg,Wartburg College,wartburg,wartburg college,fuzzy
D3,Men,Wrestling,2005,173045,Augsburg,Augsburg University,augsburg,augsburg university,fuzzy
D3,Men,Wrestling,2004,154527,Wartburg,Wartburg College,wartburg,wartburg college,fuzzy
